IDPIF,SUPQUEMADA,MUERTOS,HERIDOS,COMUNIDAD,PROVINCIA,COMARCA,MUNICIPIO,LATITUD,LONGITUD,FECHA,TIME_CTRL,TIME_EXT,IDGRUPOCAUSA,CAUSA,PERSONAL,PESADOS,AEREOS,GASTOS_EXT,PERDIDAS
2002210092,132.1,0,3,ANDALUCIA,HUELVA,EL ANDEVALO,CALAÑAS,37.575249,-6.90638,7/13/2002,500,1125,4,Provocados por cazadores para facilitar la caza,147,10,9,0,102493
2002130061,132,0,0,CASTILLA-MANCHA,CIUDAD REAL,CAMPOS DE MONTIEL,ALBALADEJO,38.611979,-2.788842,6/26/2002,391,1201,3,MOTORES Y MÁQUINAS (SIN ESPECIFICAR),23,6,1,0,0
2005310698,132,0,0,NAVARRA,NAVARRA,ZONA 3,JUSLAPEÑA,42.904281,-1.704102,8/4/2005,550,1270,4,Sin datos,129,18,8,0,157401
2011240142,132,0,0,CASTILLA Y LEON,LEON,TRUCHAS,ENCINEDO,42.295978,-6.710899,4/5/2011,720,720,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,0,0,0,0,0
2002362792,131.5,0,0,GALICIA,PONTEVEDRA,O CONDADO-A PARANDATA,CRECENTE,42.220363,-8.219668,9/1/2002,880,1055,4,Provocados por pirómanos,62,8,2,112143,124538
2011321416,131.46,0,0,GALICIA,OURENSE,VERIN-VIANA,LAZA,42.128288,-7.379995,9/9/2011,1031,1279,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,50,6,9,0,0
2001180099,131.12,0,0,ANDALUCIA,GRANADA,LOJA,MOCLÍN,37.346203,-3.772808,7/14/2001,880,1480,4,Sin datos,175,7,8,0,76502
2003060520,131,0,0,EXTREMADURA,BADAJOZ,SIERRA DE SAN PEDRO,SAN VICENTE DE ALCÁNTARA,39.393769,-7.140159,8/1/2003,181,471,1,RAYO,138,15,0,0,0
2004060382,131,0,0,EXTREMADURA,BADAJOZ,LA SERENA,MONTERRUBIO DE LA SERENA,38.030592,-5.45319,8/29/2004,150,340,4,Sin datos,46,8,1,0,0
2004322327,131,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,CASTRO CALDELAS,42.425251,-7.398807,7/26/2004,1770,4310,4,Sin datos,68,6,5,0,113371
2006151063,131,0,0,GALICIA,A CORUÑA,BERGANTIÑOS-MARIÑAS COR,ARANGA,43.225098,-7.995289,7/17/2006,350,3165,1,RAYO,59,5,2,0,587592
2011330510,130.94,0,0,ASTURIAS,ASTURIAS,ORIENTE,PEÑAMELLERA BAJA,43.333603,-4.633828,3/25/2011,0,483,6,INCENDIO REPRODUCIDO,14,0,2,0,0
2006321377,130.62,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,CARBALLEDA DE VALDEORRAS,42.357833,-6.943747,9/1/2006,1240,1420,4,Sin datos,47,5,3,0,0
2008100231,130.6,0,0,EXTREMADURA,CACERES,AMBROZ-JERTE Y TIETAR,NAVALMORAL DE LA MATA,39.884751,-5.558821,7/9/2008,715,4270,4,Sin datos,172,19,3,0,0
2005350021,130.11,0,0,CANARIAS,LAS PALMAS,GRAN CANARIA,VALLESECO,28.044149,-15.582978,7/21/2005,1398,4218,4,Sin datos,115,18,5,0,0
2001100272,130,0,0,EXTREMADURA,CACERES,IBORES-VILLUERCAS,LOGROSÁN,39.214142,-5.216808,6/1/2001,95,175,2,TRABAJOS FORESTALES,14,4,1,0,200
2001280070,130,0,0,MADRID,MADRID,P. REGIONAL DEL RIO GUADARRAMA,LAS ROZAS DE MADRID,40.524002,-3.890688,6/22/2001,193,258,5,CAUSA DESCONOCIDA,41,7,2,0,0
2001370110,130,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,PEREÑA DE LA RIBERA,41.232349,-6.523638,8/15/2001,230,860,4,Sin datos,50,4,2,0,0
2002323557,130,0,0,GALICIA,OURENSE,A LIMIA,BANDE,42.052345,-7.907894,9/3/2002,750,1710,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,72,0,1,0,160178
2002330421,130,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.105118,-6.550733,1/30/2002,0,0,4,Provocados por pastores y ganaderos para regenerar el pasto,9,0,0,0,87129
2002330716,130,0,0,ASTURIAS,ASTURIAS,OVIEDO,BELMONTE DE MIRANDA,43.270324,-6.25168,2/2/2002,0,0,4,Provocados por pastores y ganaderos para regenerar el pasto,0,0,0,0,49384
2003060355,130,0,0,EXTREMADURA,BADAJOZ,BADAJOZ-CENTRO,MÉRIDA,38.925677,-4.429326,8/10/2003,255,295,5,CAUSA DESCONOCIDA,46,6,2,0,0
2003490247,130,0,0,CASTILLA Y LEON,ZAMORA,BERMILLO DE SAYAGO,TORREGAMONES,41.49216,-6.213316,9/10/2003,1140,1215,4,Sin datos,45,1,2,8377,0
2004100363,130,0,0,EXTREMADURA,CACERES,CACERES-CENTRO,ARROYO DE LA LUZ,39.459857,-6.599419,7/18/2004,345,550,4,Sin datos,92,3,7,0,0
2004362620,130,0,0,GALICIA,PONTEVEDRA,O CONDADO-A PARANDATA,ARBO,42.128827,-8.269648,8/2/2004,735,775,4,Sin datos,31,53,6,16690,153804
2005270677,130,0,0,GALICIA,LUGO,FONSAGRADA-OS ANCARES,CERVANTES,42.798408,-6.933372,8/9/2005,554,602,3,LÍNEAS ELÉCTRICAS,80,12,11,0,0
2005322854,130,0,0,GALICIA,OURENSE,VERIN-VIANA,OÍMBRA,42.270249,-7.621704,8/15/2005,1295,1545,4,Vandalismo,53,10,4,0,0
2006240022,130,0,0,CASTILLA Y LEON,LEON,ASTORGA,LUCILLO,42.39001,-6.372047,2/4/2006,1020,1110,3,MOTORES Y MÁQUINAS (SIN ESPECIFICAR),18,0,0,0,0
2006240411,130,0,0,CASTILLA Y LEON,LEON,LA VECILLA-LA ROBLA,VILLAMANÍN,42.973484,-5.704622,8/29/2006,0,0,4,Sin datos,54,0,7,0,0
2006361465,130,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,CANGAS,42.299191,-8.806438,8/4/2006,0,0,4,Provocados por pirómanos,89,4,4,13552,825935
2007060133,130,0,0,EXTREMADURA,BADAJOZ,TENTUDIA,FREGENAL DE LA SIERRA,38.214967,-6.517148,8/3/2007,365,1820,3,FERROCARRIL,79,3,2,0,0
2008240062,130,0,0,CASTILLA Y LEON,LEON,ASTORGA,LUCILLO,42.39001,-6.372047,1/29/2008,1064,1174,4,Sin datos,8,0,0,0,0
2008390400,130,0,0,CANTABRIA,CANTABRIA,COMARCA 10,SOBA,43.19793,-3.546782,4/26/2008,0,0,4,Provocados por pastores y ganaderos para regenerar el pasto,0,0,0,0,26477
2008490089,130,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,LUBIAN,42.03407,-6.883556,2/16/2008,1320,1350,4,Sin datos,29,0,3,0,0
2009270414,130,0,1,GALICIA,LUGO,FONSAGRADA-OS ANCARES,CERVANTES,42.876091,-6.908436,9/12/2009,1250,2725,4,Rechazo a la creación o existencia de espacios naturales protegidos,231,17,12,0,152022
2009320541,130,0,0,GALICIA,OURENSE,VERIN-VIANA,LAZA,42.106512,-7.53479,3/22/2009,870,910,4,Otras motivaciones,37,8,1,0,96786
2009321633,130,0,0,GALICIA,OURENSE,O RIBEIRO-ARENTEIRO,MELÓN,42.300997,-8.183769,9/27/2009,1790,3727,5,CAUSA DESCONOCIDA,138,22,10,0,76012
2009331192,130,0,0,ASTURIAS,ASTURIAS,NARCEA,TINEO,43.278025,-6.395788,3/24/2009,1189,1368,4,Provocados por pastores y ganaderos para regenerar el pasto,24,1,3,0,0
2010240248,130,0,0,CASTILLA Y LEON,LEON,LA VECILLA-LA ROBLA,VILLAMANÍN,43.036852,-5.709394,9/15/2010,693,1725,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,77,2,5,0,0
2010320991,130,0,0,GALICIA,OURENSE,VERIN-VIANA,VIANA DO BOLO,42.170259,-7.158755,8/29/2010,1654,3340,4,Vandalismo,141,12,16,0,52536
2011390026,130,0,0,CANTABRIA,CANTABRIA,COMARCA 10,SOBA,43.19793,-3.546782,1/16/2011,1860,1890,4,Provocados por pastores y ganaderos para regenerar el pasto,8,0,0,0,20567
2011390114,130,0,0,CANTABRIA,CANTABRIA,COMARCA 8,VEGA DE PAS,43.151207,-3.764632,2/10/2011,2760,2790,4,Provocados por pastores y ganaderos para regenerar el pasto,14,1,0,446,20613
2003090109,129.26,0,0,CASTILLA Y LEON,BURGOS,SEDANO,VALLE DE SEDANO,42.73315,-3.743131,8/5/2003,5425,7299,1,RAYO,165,12,16,0,0
2009331868,129,0,0,ASTURIAS,ASTURIAS,NARCEA,ALLANDE,43.146841,-6.786395,9/13/2009,0,0,4,Provocados por pastores y ganaderos para regenerar el pasto,43,3,4,0,14742
2006500118,128.93,0,0,ARAGON,ZARAGOZA,CINCO VILLAS,UNCASTILLO,42.332438,-1.249128,6/14/2006,715,2245,3,MOTORES Y MÁQUINAS (COSECHADORAS),122,12,1,0,154998
2003100245,128.32,0,0,EXTREMADURA,CACERES,CACERES-CENTRO,TORRECILLAS DE LA TIESA,39.542367,-5.697548,8/11/2003,105,330,1,RAYO,122,3,1,0,0
2005280232,128.21,0,0,MADRID,MADRID,ROBLEDO DE CHAVELA,ROBLEDO DE CHAVELA,40.472263,-4.217722,7/2/2005,856,1741,4,Sin datos,253,32,11,0,0
2002390110,128,0,0,CANTABRIA,CANTABRIA,COMARCA 3,TUDANCA,43.15603,-4.360318,1/29/2002,630,2040,4,Provocados por pastores y ganaderos para regenerar el pasto,10,0,0,0,7042
2003410045,128,0,0,ANDALUCIA,SEVILLA,VEGA DEL GUADALQUIVIR,CANTILLANA,37.656515,-5.872446,7/7/2003,435,575,4,Sin datos,78,7,5,0,68505
2005150049,128,0,0,GALICIA,A CORUÑA,FERROL,FERROL,43.546643,-8.284681,1/31/2005,475,980,4,Rechazo a la creación o existencia de espacios naturales protegidos,8,1,0,0,0
2006361575,128,0,0,GALICIA,PONTEVEDRA,DEZA-TABEIROS,RODEIRO,42.592377,-7.982795,8/6/2006,520,715,4,Provocados por pirómanos,16,5,0,4460,68616
2002080116,127.78,0,0,CATALUÑA,BARCELONA,VALLS OCCIDENTAL,CASTELLBISBAL,41.485595,1.947077,7/11/2002,276,1979,3,LÍNEAS ELÉCTRICAS,127,29,15,0,0
2006361461,127.53,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,PONTEVEDRA,42.373377,-8.591494,8/4/2006,505,1330,4,Provocados por pirómanos,19,4,2,31423,287535
2003070077,127.38,0,1,ILLES BALEARS,ILLES BALEARS,MALLORCA,LLUCMAJOR,39.524634,2.941826,8/8/2003,1852,12922,2,FUMADORES,164,14,9,0,25559
2006270230,127.3,0,0,GALICIA,LUGO,FONSAGRADA-OS ANCARES,FONSAGRADA,43.020039,-7.113457,6/9/2006,800,955,4,Sin datos,70,9,5,0,79411
2003280307,127.03,0,0,MADRID,MADRID,ROBLEDO DE CHAVELA,VALDEMAQUEDA,40.508786,-4.298617,9/20/2003,628,5973,2,HOGUERAS,357,18,14,0,0
2002060382,127,0,0,EXTREMADURA,BADAJOZ,BADAJOZ-CENTRO,OLIVA DE MÉRIDA,38.747185,-6.122926,8/31/2002,360,630,4,Sin datos,35,2,2,0,30480
2002240113,127,0,0,CASTILLA Y LEON,LEON,PONFERRADA,PONFERRADA,42.499036,-6.562925,3/26/2002,1470,1500,4,Sin datos,17,0,1,0,4488
2002310024,127,0,0,NAVARRA,NAVARRA,ZONA 1,BAZTAN,43.160294,-1.505094,2/3/2002,0,0,4,Sin datos,11,1,0,0,119741
2005130081,127,0,0,CASTILLA-MANCHA,CIUDAD REAL,PASTOS,ALMODÓVAR DEL CAMPO,38.767401,-4.386453,6/5/2005,482,1138,3,MOTORES Y MÁQUINAS (COSECHADORAS),85,17,1,0,5207130
2007100156,127,0,0,EXTREMADURA,CACERES,CACERES-CENTRO,BROZAS,39.61306,-6.79408,7/14/2007,160,310,4,Provocados contra el acotamiento de la caza,56,3,2,0,0
2010331326,127,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.132319,-6.706083,5/24/2010,348,360,4,Provocados por pastores y ganaderos para regenerar el pasto,9,1,2,0,0
2003240295,126.9,0,0,CASTILLA Y LEON,LEON,ASTORGA,MAGAZ DE CEPEDA,42.57011,-6.107663,8/12/2003,519,610,1,RAYO,31,5,9,0,80010
2011361614,126.7,0,0,GALICIA,PONTEVEDRA,O CONDADO-A PARANDATA,ARBO,42.143394,-8.268803,10/12/2011,1354,1618,4,Sin datos,79,8,8,76999,45031
2011321867,126.37,0,0,GALICIA,OURENSE,VERIN-VIANA,VIANA DO BOLO,42.087884,-7.103056,10/2/2011,747,6322,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,63,3,6,0,12036
2002322151,126,0,0,GALICIA,OURENSE,VERIN-VIANA,VERÍN,41.859085,-7.415097,7/23/2002,275,470,4,Sin datos,112,0,8,0,50675
2005323068,125.8,0,0,GALICIA,OURENSE,MIÑO-ARNOIA,MACEDA,42.243866,-7.596146,8/20/2005,700,800,4,Sin datos,64,8,5,0,0
2001190032,125,0,0,CASTILLA-MANCHA,GUADALAJARA,CAMPIÑA,GALÁPAGOS,40.711498,-3.349035,6/29/2001,255,345,3,MOTORES Y MÁQUINAS (SIN ESPECIFICAR),121,6,2,0,4129
2001490413,125,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PÍAS,42.097883,-6.971082,12/17/2001,2700,2700,4,Provocados por pastores y ganaderos para regenerar el pasto,1,0,0,0,0
2003100640,125,0,0,EXTREMADURA,CACERES,HURDES,PINOFRANQUEADO,40.37723,-6.349606,8/8/2003,0,0,1,RAYO,118,14,4,0,168272
2004150779,125,0,0,GALICIA,A CORUÑA,BARBANZA,BOIRO,42.673902,-8.91086,4/13/2004,540,610,4,Sin datos,33,7,2,0,164279
2004490067,125,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PÍAS,42.122276,-6.930577,2/14/2004,0,0,4,Provocados por pastores y ganaderos para regenerar el pasto,0,0,0,0,0
2005322926,125,0,0,GALICIA,OURENSE,VERIN-VIANA,MONTERREI,42.360165,-7.757274,8/17/2005,1855,1880,4,Otras motivaciones,17,0,0,0,0
2005323202,125,0,0,GALICIA,OURENSE,VERIN-VIANA,VERÍN,42.126351,-7.949477,8/22/2005,1125,1170,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,76,8,8,0,0
2006150841,125,0,0,GALICIA,A CORUÑA,FISTERRA,DUMBRÍA,42.936918,-9.11435,7/12/2006,870,2375,5,CAUSA DESCONOCIDA,53,10,5,0,84157
2006270063,125,0,0,GALICIA,LUGO,FONSAGRADA-OS ANCARES,NEGUEIRA DE MUÑIZ,43.113747,-6.874534,4/4/2006,550,580,1,RAYO,44,6,3,0,0
2006361514,125,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,CAMPO LAMEIRO,42.536995,-8.547893,8/5/2006,3480,3840,4,Provocados por pirómanos,19,4,0,7915,319789
2007060044,125,0,0,EXTREMADURA,BADAJOZ,LA SERENA,MONTERRUBIO DE LA SERENA,38.645705,-5.446482,7/3/2007,290,570,4,Sin datos,43,8,3,0,0
2008270039,125,0,0,GALICIA,LUGO,FONSAGRADA-OS ANCARES,CERVANTES,42.76845,-6.948962,2/16/2008,946,1306,4,Provocados por pastores y ganaderos para regenerar el pasto,46,3,4,0,156464
2011390028,125,0,0,CANTABRIA,CANTABRIA,COMARCA 9,SAN ROQUE DE RIOMIERA,43.22013,-3.717203,1/16/2011,0,1140,5,CAUSA DESCONOCIDA,0,0,0,0,19257
2001100637,124.95,0,0,EXTREMADURA,CACERES,SIERRA DE GATA,CILLEROS,40.054864,-5.381904,8/3/2001,225,255,5,CAUSA DESCONOCIDA,73,9,5,0,63291
2011322396,124.8,0,0,GALICIA,OURENSE,A LIMIA,CALVOS DE RANDÍN,41.965104,-7.863854,10/17/2011,3566,5333,4,Otras motivaciones,1,0,0,0,0
2004290151,124.78,0,0,ANDALUCIA,MALAGA,COSTA DEL SOL,BENAHAVÍS,36.500327,-5.030216,8/21/2004,3295,2630,2,FUMADORES,244,15,16,197782,73152
2008390177,124.26,0,0,CANTABRIA,CANTABRIA,COMARCA 9,SANTA MARIA DE CAYÓN,43.302435,-3.848428,2/17/2008,285,315,4,Provocados por pastores y ganaderos para regenerar el pasto,0,1,0,270,20263
2003270776,124,0,0,GALICIA,LUGO,FONSAGRADA-OS ANCARES,CERVANTES,42.830337,-7.01308,8/14/2003,1130,3380,6,INCENDIO REPRODUCIDO,21,8,4,0,982516
2010240143,123.2,0,0,CASTILLA Y LEON,LEON,BENAVIDES DE ORBIGO,BENAVIDES,42.561391,-5.927379,8/11/2010,316,502,3,MOTORES Y MÁQUINAS (COSECHADORAS),45,4,3,0,0
2003240120,123.16,0,0,CASTILLA Y LEON,LEON,BENAVIDES DE ORBIGO,LLAMAS DE LA RIBERA,42.641167,-5.869306,5/23/2003,325,369,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),48,5,1,0,134096
2003100695,123,0,0,EXTREMADURA,CACERES,HURDES,CASAR DE PALOMERO,40.294873,-6.29401,8/5/2003,1350,3270,4,Para obtener modificación en el uso del suelo,70,7,10,0,1224
2003240245,123,0,1,CASTILLA Y LEON,LEON,PONFERRADA,PUENTE DE DOMINGO FLOREZ,42.420926,-6.777683,8/6/2003,1122,1197,4,Sin datos,49,5,3,0,23741
2006240492,123,0,1,CASTILLA Y LEON,LEON,ASTORGA,BRAZUELO,42.487159,-6.158347,9/20/2006,204,1284,4,Sin datos,52,0,2,0,0
2010390081,123,0,0,CANTABRIA,CANTABRIA,COMARCA 9,MIERA,43.28749,-3.716453,2/24/2010,0,0,4,Provocados por pastores y ganaderos para regenerar el pasto,0,0,0,0,26304
2011060084,123,0,0,EXTREMADURA,BADAJOZ,TENTUDIA,USAGRE,38.462735,-6.127178,7/16/2011,245,1295,4,Sin datos,42,5,6,0,0
2010070069,122.8,0,0,ILLES BALEARS,ILLES BALEARS,MALLORCA,PETRA,39.692521,3.1888,8/23/2010,1308,2688,4,Provocados por cazadores para facilitar la caza,115,0,2,0,0
2011370179,122.6,0,0,CASTILLA Y LEON,SALAMANCA,GUIJUELO,TEJADO EL,40.465017,-5.535707,8/20/2011,125,1555,4,Provocados por pastores y ganaderos para regenerar el pasto,110,5,2,0,0
2006390174,122.4,0,0,CANTABRIA,CANTABRIA,COMARCA 2,CABEZÓN DE LIÉBANA,43.131255,-4.538975,8/31/2006,5370,9090,3,MOTORES Y MÁQUINAS (SIN ESPECIFICAR),119,8,4,15502,179516
2002330340,122,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.105118,-6.550733,1/29/2002,0,0,4,Provocados por pastores y ganaderos para regenerar el pasto,8,0,0,0,2737
2003190144,122,0,0,CASTILLA-MANCHA,GUADALAJARA,CAMPIÑA,OTRA PROVINCIA,40.630598,-3.16535,7/31/2003,2855,3310,2,QUEMA DE BASURA,592,47,15,124904,57036
2005240630,122,0,1,CASTILLA Y LEON,LEON,PONFERRADA,PONFERRADA,42.499036,-6.562925,7/20/2005,446,1333,2,FUMADORES,51,2,6,0,0
2009390199,122,0,0,CANTABRIA,CANTABRIA,COMARCA 10,SOBA,43.19793,-3.546782,3/11/2009,0,0,4,Provocados por pastores y ganaderos para regenerar el pasto,0,0,0,0,18795
2011330458,121.31,0,0,ASTURIAS,ASTURIAS,ORIENTE,CABRALES,43.342835,-4.802059,3/23/2011,1022,1058,4,Sin datos,14,0,1,0,0
2002100245,121.3,0,0,EXTREMADURA,CACERES,CACERES-CENTRO,ZARZA LA MAYOR,39.861233,-6.807041,7/29/2002,255,585,4,Sin datos,50,1,3,0,24000
2001361841,121.1,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,CAMPO LAMEIRO,42.568507,-8.515013,9/16/2001,770,945,4,Provocados por pastores y ganaderos para regenerar el pasto,73,9,4,19767,60852
2002390041,121,0,0,CANTABRIA,CANTABRIA,COMARCA 7,PESQUERA,43.089003,-4.066126,1/29/2002,1275,1715,4,Provocados por pastores y ganaderos para regenerar el pasto,13,0,0,485,1078
2006152069,121,0,0,GALICIA,A CORUÑA,BERGANTIÑOS-MARIÑAS COR,ARANGA,43.212169,-8.000586,8/12/2006,1830,3220,4,Otras motivaciones,59,10,2,0,589728
2010390434,121,0,0,CANTABRIA,CANTABRIA,COMARCA 10,SOBA,43.19793,-3.546782,3/29/2010,0,0,4,Provocados por pastores y ganaderos para regenerar el pasto,0,0,0,0,25357
2011420049,120.6,0,0,CASTILLA Y LEON,SORIA,GOMARA,ALDEHUELA DE PERIAÑEZ,41.827035,-2.313658,7/12/2011,1010,1370,3,MOTORES Y MÁQUINAS (COSECHADORAS),198,22,7,0,0
2011390403,120.5,0,0,CANTABRIA,CANTABRIA,COMARCA 8,VEGA DE PAS,43.151207,-3.764632,3/25/2011,2340,2350,4,Provocados por pastores y ganaderos para regenerar el pasto,12,0,0,1407,20362
2004410043,120.21,0,0,ANDALUCIA,SEVILLA,SIERRA NORTE,GARROBO,37.633491,-6.140836,7/24/2004,178,248,2,FUMADORES,47,7,1,0,6199
2001060055,120,0,0,EXTREMADURA,BADAJOZ,BADAJOZ-CENTRO,FUENTE DEL MAESTRE,38.504151,-6.382963,6/29/2001,115,160,5,CAUSA DESCONOCIDA,28,0,1,0,0
2001370076,120,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,CABEZA DEL CABALLO,41.137614,-6.558594,8/1/2001,255,1545,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),196,11,5,0,0
2001370084,120,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,PEREÑA DE LA RIBERA,41.232349,-6.523638,8/7/2001,1875,2355,4,Sin datos,65,3,1,0,0
2001370183,120,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,AHIGAL DE LOS ACEITEROS,40.872069,-6.758761,10/2/2001,675,1515,4,Sin datos,50,3,2,0,0
2001450010,120,0,0,CASTILLA-MANCHA,TOLEDO,TALAVERA,PEPINO,40.017447,-4.78518,6/2/2001,330,360,2,HOGUERAS,43,7,0,0,0
2001490076,120,0,0,CASTILLA Y LEON,ZAMORA,BERMILLO DE SAYAGO,FERMOSELLE,41.312322,-6.385632,6/25/2001,420,450,3,LÍNEAS ELÉCTRICAS,37,2,2,0,0
2001490229,120,0,0,CASTILLA Y LEON,ZAMORA,ALCAÑICES,VILLALCAMPO,41.528373,-6.054494,9/8/2001,285,525,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),47,3,3,0,0
2002150818,120,0,0,GALICIA,A CORUÑA,BARBANZA,BOIRO,42.712827,-8.845714,6/30/2002,945,1695,4,Provocados por cazadores para facilitar la caza,61,6,3,0,217221
2002310015,120,0,0,NAVARRA,NAVARRA,ZONA 1,BAZTAN,43.160294,-1.505094,2/2/2002,0,0,4,Sin datos,13,1,0,0,361167
2002310049,120,0,0,NAVARRA,NAVARRA,ZONA 2,LUZAIDE/VALCARLOS,43.066853,-1.31285,2/15/2002,0,0,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),8,0,0,0,0
2002321532,120,0,0,GALICIA,OURENSE,MIÑO-ARNOIA,NOGUEIRA DE RAMUÍN,42.427862,-7.739149,4/24/2002,780,810,4,Sin datos,28,3,1,0,363901
2002390218,120,0,0,CANTABRIA,CANTABRIA,COMARCA 8,VEGA DE PAS,43.151207,-3.764632,1/30/2002,0,0,4,Provocados por pastores y ganaderos para regenerar el pasto,5,0,0,0,6840
2003321602,120,0,0,GALICIA,OURENSE,VERIN-VIANA,LAZA,42.078955,-7.414967,8/19/2003,795,1475,4,Sin datos,88,9,9,0,12192
2004100626,120,0,0,EXTREMADURA,CACERES,CACERES-CENTRO,ZORITA,39.302086,-5.704922,9/12/2004,330,1350,4,Sin datos,94,9,1,0,0
2004100906,120,0,0,EXTREMADURA,CACERES,AMBROZ-JERTE Y TIETAR,TORNAVACAS,40.264819,-5.684942,12/30/2004,2750,2810,5,CAUSA DESCONOCIDA,16,1,1,0,0
2004270766,120,0,0,GALICIA,LUGO,TERRA DE LEMOS,PANTÓN,42.539275,-7.678688,8/1/2004,1795,2790,4,Sin datos,50,6,4,391,121196
2004370189,120,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,PEREÑA DE LA RIBERA,41.232349,-6.523638,10/8/2004,300,560,4,Sin datos,71,5,4,0,0
2004490038,120,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PÍAS,42.059814,-6.975631,2/11/2004,1320,1920,4,Provocados por pastores y ganaderos para regenerar el pasto,16,0,0,0,0
2005321729,120,0,0,GALICIA,OURENSE,MIÑO-ARNOIA,NOGUEIRA DE RAMUÍN,42.48171,-8.213265,3/18/2005,1260,1320,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,27,3,0,0,0
2005322604,120,0,0,GALICIA,OURENSE,VERIN-VIANA,VILARDEVÓS,42.426497,-8.136011,8/4/2005,635,725,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,67,7,2,0,0
2005322682,120,0,0,GALICIA,OURENSE,VERIN-VIANA,VIANA DO BOLO,42.304143,-8.241844,8/6/2005,735,2380,4,Provocados por pastores y ganaderos para regenerar el pasto,115,7,5,0,0
2005324215,120,0,0,GALICIA,OURENSE,A LIMIA,VILAR DE BARRIO,42.44069,-8.014276,10/9/2005,550,670,4,Sin datos,24,2,0,0,0
2005390237,120,0,0,CANTABRIA,CANTABRIA,COMARCA 9,SELAYA,43.204153,-3.764838,3/20/2005,0,0,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),0,0,0,0,7200
2006060197,120,0,1,EXTREMADURA,BADAJOZ,SIERRA DE SAN PEDRO,VILLAR DEL REY,39.130705,-6.837937,7/11/2006,250,355,3,MOTORES Y MÁQUINAS (SIN ESPECIFICAR),46,10,5,0,0
2006151029,120,0,0,GALICIA,A CORUÑA,BARBANZA,BOIRO,42.679369,-8.912243,7/18/2006,1430,1490,4,Provocados por pastores y ganaderos para regenerar el pasto,26,3,0,0,38268
2006151088,120,0,0,GALICIA,A CORUÑA,BARBANZA,BOIRO,42.669468,-8.91964,7/19/2006,175,1350,4,Otras motivaciones,12,2,1,0,0
2006390152,120,0,0,CANTABRIA,CANTABRIA,COMARCA 3,POLACIONES,43.094151,-4.413687,9/20/2006,970,1120,2,QUEMA PARA REG. PASTOS (QUEMAS DE MATORRAL),39,5,0,2009,25104
2007390295,120,0,0,CANTABRIA,CANTABRIA,COMARCA 10,SOBA,43.19793,-3.546782,12/25/2007,90,590,4,Provocados por pastores y ganaderos para regenerar el pasto,1,0,0,0,23380
2008320423,120,0,0,GALICIA,OURENSE,MIÑO-ARNOIA,VEREA,42.103568,-8.091161,2/16/2008,465,570,4,Sin datos,38,5,2,0,0
2008490091,120,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,LUBIAN,42.034076,-6.866888,2/16/2008,1260,1290,4,Provocados por cazadores para facilitar la caza,20,0,3,0,0
2009240424,120,0,0,CASTILLA Y LEON,LEON,TRUCHAS,ENCINEDO,42.247749,-6.54752,4/27/2009,467,467,2,QUEMA DE MATORRAL (SIN ESPECIFICAR),1,0,0,0,0
2010390098,120,0,0,CANTABRIA,CANTABRIA,COMARCA 10,RUESGA,43.287507,-3.569216,2/27/2010,750,780,4,Provocados por pastores y ganaderos para regenerar el pasto,7,0,0,0,41241
